,student id,learning outcome name,learning outcome friendly name,course sis id,assessment title,learning outcome rating,learning outcome rating points
776,34470,GE_CF4_U1920,,SP2022_PHIL2030_01,Good Life Paper,Target:  Construct a cogent inductive or sound deductive argument where premises support the conclusion. The argument should also avoid obvious fallacies of formal and informal logic.,2.0
777,34489,GE_CF4_U1920,,SP2022_PHIL2030_01,Good Life Paper,Target:  Construct a cogent inductive or sound deductive argument where premises support the conclusion. The argument should also avoid obvious fallacies of formal and informal logic.,2.0
778,34511,GE_CF4_U1920,,SP2022_PHIL2030_01,Good Life Paper,Minimum:  Construct an inductive or deductive argument demonstrating a basic understanding of how the premises should support the conclusion.,1.0
779,34577,GE_CF4_U1920,,SP2022_PHIL2030_01,Good Life Paper,Target:  Construct a cogent inductive or sound deductive argument where premises support the conclusion. The argument should also avoid obvious fallacies of formal and informal logic.,2.0
780,34647,GE_CF4_U1920,,SP2022_PHIL2030_01,Good Life Paper,Target:  Construct a cogent inductive or sound deductive argument where premises support the conclusion. The argument should also avoid obvious fallacies of formal and informal logic.,2.0
781,34716,GE_CF4_U1920,,SP2022_PHIL2030_01,Good Life Paper,Target:  Construct a cogent inductive or sound deductive argument where premises support the conclusion. The argument should also avoid obvious fallacies of formal and informal logic.,2.0
782,34978,GE_CF4_U1920,,SP2022_PHIL2030_01,Good Life Paper,Exemplary:  Construct a cogent inductive or sound deductive argument where premises strongly support the conclusion. The argument should also avoid all fallacies of formal and informal logic.,3.0
783,38639,GE_CF4_U1920,,SP2022_PHIL2030_01,Good Life Paper,Target:  Construct a cogent inductive or sound deductive argument where premises support the conclusion. The argument should also avoid obvious fallacies of formal and informal logic.,2.0
784,39003,GE_CF4_U1920,,SP2022_PHIL2030_01,Good Life Paper,Target:  Construct a cogent inductive or sound deductive argument where premises support the conclusion. The argument should also avoid obvious fallacies of formal and informal logic.,2.0
785,40617,GE_CF4_U1920,,SP2022_PHIL2030_01,Good Life Paper,Target:  Construct a cogent inductive or sound deductive argument where premises support the conclusion. The argument should also avoid obvious fallacies of formal and informal logic.,2.0
786,40811,GE_CF4_U1920,,SP2022_PHIL2030_01,Good Life Paper,Exemplary:  Construct a cogent inductive or sound deductive argument where premises strongly support the conclusion. The argument should also avoid all fallacies of formal and informal logic.,3.0
787,45537,GE_CF4_U1920,,SP2022_PHIL2030_01,Good Life Paper,Target:  Construct a cogent inductive or sound deductive argument where premises support the conclusion. The argument should also avoid obvious fallacies of formal and informal logic.,2.0
788,45566,GE_CF4_U1920,,SP2022_PHIL2030_01,Good Life Paper,Target:  Construct a cogent inductive or sound deductive argument where premises support the conclusion. The argument should also avoid obvious fallacies of formal and informal logic.,2.0
789,45724,GE_CF4_U1920,,SP2022_PHIL2030_01,Good Life Paper,Target:  Construct a cogent inductive or sound deductive argument where premises support the conclusion. The argument should also avoid obvious fallacies of formal and informal logic.,2.0
790,45770,GE_CF4_U1920,,SP2022_PHIL2030_01,Good Life Paper,Target:  Construct a cogent inductive or sound deductive argument where premises support the conclusion. The argument should also avoid obvious fallacies of formal and informal logic.,2.0
791,45946,GE_CF4_U1920,,SP2022_PHIL2030_01,Good Life Paper,Exemplary:  Construct a cogent inductive or sound deductive argument where premises strongly support the conclusion. The argument should also avoid all fallacies of formal and informal logic.,3.0
792,45948,GE_CF4_U1920,,SP2022_PHIL2030_01,Good Life Paper,Target:  Construct a cogent inductive or sound deductive argument where premises support the conclusion. The argument should also avoid obvious fallacies of formal and informal logic.,2.0
793,46051,GE_CF4_U1920,,SP2022_PHIL2030_01,Good Life Paper,Target:  Construct a cogent inductive or sound deductive argument where premises support the conclusion. The argument should also avoid obvious fallacies of formal and informal logic.,2.0
794,18964,GE_SC1_U1920,,SP2022_PHYS1120_01,Paper & Extra Credit,"Target:  In any popular communication (e.g., article, interview, blog, movie, documentary) students will assess the quality of the scientific practices and theories.",2.0
795,21471,GE_SC1_U1920,,SP2022_PHYS1120_01,Paper & Extra Credit,"Target:  In any popular communication (e.g., article, interview, blog, movie, documentary) students will assess the quality of the scientific practices and theories.",2.0
796,21521,GE_SC1_U1920,,SP2022_PHYS1120_01,Paper & Extra Credit,"Target:  In any popular communication (e.g., article, interview, blog, movie, documentary) students will assess the quality of the scientific practices and theories.",2.0
797,22754,GE_SC1_U1920,,SP2022_PHYS1120_01,Paper & Extra Credit,"Target:  In any popular communication (e.g., article, interview, blog, movie, documentary) students will assess the quality of the scientific practices and theories.",2.0
798,26948,GE_SC1_U1920,,SP2022_PHYS1120_01,Paper & Extra Credit,Exemplary:  Students will create a reasonable approach to remedy a fallacy or extend or improve the scientific practices and theories.,3.0
799,23264,GE_SC2_U1920,,SP2022_PHYS2110L_01,Lab 11 - Archimedes Principle,,
800,23537,GE_SC2_U1920,,SP2022_PHYS2110L_01,Lab 11 - Archimedes Principle,,
801,26216,GE_SC2_U1920,,SP2022_PHYS2110L_01,Lab 11 - Archimedes Principle,,
802,26494,GE_SC2_U1920,,SP2022_PHYS2110L_01,Lab 11 - Archimedes Principle,,
803,27504,GE_SC2_U1920,,SP2022_PHYS2110L_01,Lab 11 - Archimedes Principle,,
804,28664,GE_SC2_U1920,,SP2022_PHYS2110L_01,Lab 11 - Archimedes Principle,,
805,29755,GE_SC2_U1920,,SP2022_PHYS2110L_01,Lab 11 - Archimedes Principle,,
806,30116,GE_SC2_U1920,,SP2022_PHYS2110L_01,Lab 11 - Archimedes Principle,,
807,31692,GE_SC2_U1920,,SP2022_PHYS2110L_01,Lab 11 - Archimedes Principle,,
808,31894,GE_SC2_U1920,,SP2022_PHYS2110L_01,Lab 11 - Archimedes Principle,,
809,34360,GE_SC2_U1920,,SP2022_PHYS2110L_01,Lab 11 - Archimedes Principle,,
810,34377,GE_SC2_U1920,,SP2022_PHYS2110L_01,Lab 11 - Archimedes Principle,,
811,34380,GE_SC2_U1920,,SP2022_PHYS2110L_01,Lab 11 - Archimedes Principle,,
812,34664,GE_SC2_U1920,,SP2022_PHYS2110L_01,Lab 11 - Archimedes Principle,,
813,37195,GE_SC2_U1920,,SP2022_PHYS2110L_01,Lab 11 - Archimedes Principle,,
814,37759,GE_SC2_U1920,,SP2022_PHYS2110L_01,Lab 11 - Archimedes Principle,,
815,38222,GE_SC2_U1920,,SP2022_PHYS2110L_01,Lab 11 - Archimedes Principle,,
816,40575,GE_SC2_U1920,,SP2022_PHYS2110L_01,Lab 11 - Archimedes Principle,,
817,40576,GE_SC2_U1920,,SP2022_PHYS2110L_01,Lab 11 - Archimedes Principle,,
818,40609,GE_SC2_U1920,,SP2022_PHYS2110L_01,Lab 11 - Archimedes Principle,,
819,40627,GE_SC2_U1920,,SP2022_PHYS2110L_01,Lab 11 - Archimedes Principle,,
820,40654,GE_SC2_U1920,,SP2022_PHYS2110L_01,Lab 11 - Archimedes Principle,,
821,40668,GE_SC2_U1920,,SP2022_PHYS2110L_01,Lab 11 - Archimedes Principle,,
822,40676,GE_SC2_U1920,,SP2022_PHYS2110L_01,Lab 11 - Archimedes Principle,,
823,40703,GE_SC2_U1920,,SP2022_PHYS2110L_01,Lab 11 - Archimedes Principle,,
824,40711,GE_SC2_U1920,,SP2022_PHYS2110L_01,Lab 11 - Archimedes Principle,,
825,40754,GE_SC2_U1920,,SP2022_PHYS2110L_01,Lab 11 - Archimedes Principle,,
826,40910,GE_SC2_U1920,,SP2022_PHYS2110L_01,Lab 11 - Archimedes Principle,,
827,18218,GE_SC3_U1920,,SP2022_COMM2030_01,Relationship Analysis Paper,"Minimum:  1. State the guiding theories of two areas of the social sciences. 2. Recognize that social, cultural, economic, and/or political institutions shape human thought, value & behavior.",1.0
828,18958,GE_SC3_U1920,,SP2022_COMM2030_01,Relationship Analysis Paper,"Exemplary:  Engage in redemptive service to the world in a way that makes use of the best knowledge of how social, cultural, economic, and political institutions affect change in human thought, value, and behavior.",3.0
829,21550,GE_SC3_U1920,,SP2022_COMM2030_01,Relationship Analysis Paper,"Exemplary:  Engage in redemptive service to the world in a way that makes use of the best knowledge of how social, cultural, economic, and political institutions affect change in human thought, value, and behavior.",3.0
830,21590,GE_SC3_U1920,,SP2022_COMM2030_01,Relationship Analysis Paper,"Exemplary:  Engage in redemptive service to the world in a way that makes use of the best knowledge of how social, cultural, economic, and political institutions affect change in human thought, value, and behavior.",3.0
831,21600,GE_SC3_U1920,,SP2022_COMM2030_01,Relationship Analysis Paper,"Target:  Investigate the influence of social, cultural, economic, and political institutions in shaping human thought, value, and behavior.",2.0
832,24588,GE_SC3_U1920,,SP2022_COMM2030_01,Relationship Analysis Paper,"Target:  Investigate the influence of social, cultural, economic, and political institutions in shaping human thought, value, and behavior.",2.0
833,25143,GE_SC3_U1920,,SP2022_COMM2030_01,Relationship Analysis Paper,"Minimum:  1. State the guiding theories of two areas of the social sciences. 2. Recognize that social, cultural, economic, and/or political institutions shape human thought, value & behavior.",1.0
834,27405,GE_SC3_U1920,,SP2022_COMM2030_01,Relationship Analysis Paper,"Target:  Investigate the influence of social, cultural, economic, and political institutions in shaping human thought, value, and behavior.",2.0
835,31961,GE_SC3_U1920,,SP2022_COMM2030_01,Relationship Analysis Paper,"Exemplary:  Engage in redemptive service to the world in a way that makes use of the best knowledge of how social, cultural, economic, and political institutions affect change in human thought, value, and behavior.",3.0
836,34350,GE_SC3_U1920,,SP2022_COMM2030_01,Relationship Analysis Paper,Outcome Not Met,0.0
837,34373,GE_SC3_U1920,,SP2022_COMM2030_01,Relationship Analysis Paper,"Target:  Investigate the influence of social, cultural, economic, and political institutions in shaping human thought, value, and behavior.",2.0
838,34464,GE_SC3_U1920,,SP2022_COMM2030_01,Relationship Analysis Paper,"Exemplary:  Engage in redemptive service to the world in a way that makes use of the best knowledge of how social, cultural, economic, and political institutions affect change in human thought, value, and behavior.",3.0
839,34502,GE_SC3_U1920,,SP2022_COMM2030_01,Relationship Analysis Paper,"Target:  Investigate the influence of social, cultural, economic, and political institutions in shaping human thought, value, and behavior.",2.0
840,34595,GE_SC3_U1920,,SP2022_COMM2030_01,Relationship Analysis Paper,"Exemplary:  Engage in redemptive service to the world in a way that makes use of the best knowledge of how social, cultural, economic, and political institutions affect change in human thought, value, and behavior.",3.0
841,34596,GE_SC3_U1920,,SP2022_COMM2030_01,Relationship Analysis Paper,"Minimum:  1. State the guiding theories of two areas of the social sciences. 2. Recognize that social, cultural, economic, and/or political institutions shape human thought, value & behavior.",1.0
842,34599,GE_SC3_U1920,,SP2022_COMM2030_01,Relationship Analysis Paper,"Exemplary:  Engage in redemptive service to the world in a way that makes use of the best knowledge of how social, cultural, economic, and political institutions affect change in human thought, value, and behavior.",3.0
843,34661,GE_SC3_U1920,,SP2022_COMM2030_01,Relationship Analysis Paper,"Exemplary:  Engage in redemptive service to the world in a way that makes use of the best knowledge of how social, cultural, economic, and political institutions affect change in human thought, value, and behavior.",3.0
844,34705,GE_SC3_U1920,,SP2022_COMM2030_01,Relationship Analysis Paper,"Minimum:  1. State the guiding theories of two areas of the social sciences. 2. Recognize that social, cultural, economic, and/or political institutions shape human thought, value & behavior.",1.0
845,34713,GE_SC3_U1920,,SP2022_COMM2030_01,Relationship Analysis Paper,"Exemplary:  Engage in redemptive service to the world in a way that makes use of the best knowledge of how social, cultural, economic, and political institutions affect change in human thought, value, and behavior.",3.0
846,36576,GE_SC3_U1920,,SP2022_COMM2030_01,Relationship Analysis Paper,"Target:  Investigate the influence of social, cultural, economic, and political institutions in shaping human thought, value, and behavior.",2.0
847,40599,GE_SC3_U1920,,SP2022_COMM2030_01,Relationship Analysis Paper,"Target:  Investigate the influence of social, cultural, economic, and political institutions in shaping human thought, value, and behavior.",2.0
848,40675,GE_SC3_U1920,,SP2022_COMM2030_01,Relationship Analysis Paper,"Minimum:  1. State the guiding theories of two areas of the social sciences. 2. Recognize that social, cultural, economic, and/or political institutions shape human thought, value & behavior.",1.0
849,40691,GE_SC3_U1920,,SP2022_COMM2030_01,Relationship Analysis Paper,"Target:  Investigate the influence of social, cultural, economic, and political institutions in shaping human thought, value, and behavior.",2.0
850,41055,GE_SC3_U1920,,SP2022_COMM2030_01,Relationship Analysis Paper,"Exemplary:  Engage in redemptive service to the world in a way that makes use of the best knowledge of how social, cultural, economic, and political institutions affect change in human thought, value, and behavior.",3.0
851,41264,GE_SC3_U1920,,SP2022_COMM2030_01,Relationship Analysis Paper,"Minimum:  1. State the guiding theories of two areas of the social sciences. 2. Recognize that social, cultural, economic, and/or political institutions shape human thought, value & behavior.",1.0
852,45946,GE_SC3_U1920,,SP2022_COMM2030_01,Relationship Analysis Paper,"Exemplary:  Engage in redemptive service to the world in a way that makes use of the best knowledge of how social, cultural, economic, and political institutions affect change in human thought, value, and behavior.",3.0
853,45948,GE_SC3_U1920,,SP2022_COMM2030_01,Relationship Analysis Paper,"Exemplary:  Engage in redemptive service to the world in a way that makes use of the best knowledge of how social, cultural, economic, and political institutions affect change in human thought, value, and behavior.",3.0
854,7272,GE_HU2_U1920,,SP2022_EDUC4950_01,5.3 Capstone Paper,Target:  Explain each of the four values and gives specific examples of growth in these values during their time at NNU.,2.0
855,7272,GE_HU2_U1920,,SP2022_EDUC4950_01,5.3 Capstone Paper,Target:  Explain each of the four values and gives specific examples of growth in these values during their time at NNU.,2.0
856,16720,GE_HU2_U1920,,SP2022_CRIM4010_01,HU4 General Education Requirement-CRIM4010 Capstone ,Exemplary:  Analyze each value thoroughly and give specific examples of significant growth in these values using tools of critical thinking.,3.0
857,18462,GE_HU2_U1920,,SP2022_EDUC4950_01,5.3 Capstone Paper,Exemplary:  Analyze each value thoroughly and give specific examples of significant growth in these values using tools of critical thinking.,3.0
858,18462,GE_HU2_U1920,,SP2022_EDUC4950_01,5.3 Capstone Paper,Exemplary:  Analyze each value thoroughly and give specific examples of significant growth in these values using tools of critical thinking.,3.0
859,18502,GE_HU2_U1920,,SP2022_EDUC4950_01,5.3 Capstone Paper,Exemplary:  Analyze each value thoroughly and give specific examples of significant growth in these values using tools of critical thinking.,3.0
860,18502,GE_HU2_U1920,,SP2022_EDUC4950_01,5.3 Capstone Paper,Exemplary:  Analyze each value thoroughly and give specific examples of significant growth in these values using tools of critical thinking.,3.0
861,21304,GE_HU2_U1920,,SP2022_THEO4900_01,Final Integrative Paper,Exemplary:  Analyze each value thoroughly and give specific examples of significant growth in these values using tools of critical thinking.,3.0
862,21306,GE_HU2_U1920,,SP2022_THEO4900_01,Final Integrative Paper,Exemplary:  Analyze each value thoroughly and give specific examples of significant growth in these values using tools of critical thinking.,3.0
863,21313,GE_HU2_U1920,,SP2022_THEO4900_01,Final Integrative Paper,Target:  Explain each of the four values and gives specific examples of growth in these values during their time at NNU.,2.0
864,21315,GE_HU2_U1920,,SP2022_THEO4900_01,Final Integrative Paper,Exemplary:  Analyze each value thoroughly and give specific examples of significant growth in these values using tools of critical thinking.,3.0
865,21318,GE_HU2_U1920,,SP2022_THEO4900_01,Final Integrative Paper,Exemplary:  Analyze each value thoroughly and give specific examples of significant growth in these values using tools of critical thinking.,3.0
866,21371,GE_HU2_U1920,,SP2022_EDUC4950_01,5.3 Capstone Paper,Target:  Explain each of the four values and gives specific examples of growth in these values during their time at NNU.,2.0
867,21371,GE_HU2_U1920,,SP2022_EDUC4950_01,5.3 Capstone Paper,Target:  Explain each of the four values and gives specific examples of growth in these values during their time at NNU.,2.0
868,21437,GE_HU2_U1920,,SP2022_THEO4900_01,Final Integrative Paper,Exemplary:  Analyze each value thoroughly and give specific examples of significant growth in these values using tools of critical thinking.,3.0
869,21449,GE_HU2_U1920,,SP2022_EDUC4950_01,5.3 Capstone Paper,Target:  Explain each of the four values and gives specific examples of growth in these values during their time at NNU.,2.0
870,21449,GE_HU2_U1920,,SP2022_EDUC4950_01,5.3 Capstone Paper,Target:  Explain each of the four values and gives specific examples of growth in these values during their time at NNU.,2.0
871,21450,GE_HU2_U1920,,SP2022_EDUC4950_01,5.3 Capstone Paper,Exemplary:  Analyze each value thoroughly and give specific examples of significant growth in these values using tools of critical thinking.,3.0
872,21450,GE_HU2_U1920,,SP2022_EDUC4950_01,5.3 Capstone Paper,Exemplary:  Analyze each value thoroughly and give specific examples of significant growth in these values using tools of critical thinking.,3.0
873,21459,GE_HU2_U1920,,SP2022_CRIM4010_01,HU4 General Education Requirement-CRIM4010 Capstone ,Exemplary:  Analyze each value thoroughly and give specific examples of significant growth in these values using tools of critical thinking.,3.0
874,21481,GE_HU2_U1920,,SP2022_CRIM4010_01,HU4 General Education Requirement-CRIM4010 Capstone ,Exemplary:  Analyze each value thoroughly and give specific examples of significant growth in these values using tools of critical thinking.,3.0
875,21490,GE_HU2_U1920,,SP2022_EDUC4950_01,5.3 Capstone Paper,Exemplary:  Analyze each value thoroughly and give specific examples of significant growth in these values using tools of critical thinking.,3.0
876,21490,GE_HU2_U1920,,SP2022_EDUC4950_01,5.3 Capstone Paper,Exemplary:  Analyze each value thoroughly and give specific examples of significant growth in these values using tools of critical thinking.,3.0
877,21493,GE_HU2_U1920,,SP2022_EDUC4950_01,5.3 Capstone Paper,Exemplary:  Analyze each value thoroughly and give specific examples of significant growth in these values using tools of critical thinking.,3.0
878,21493,GE_HU2_U1920,,SP2022_EDUC4950_01,5.3 Capstone Paper,Exemplary:  Analyze each value thoroughly and give specific examples of significant growth in these values using tools of critical thinking.,3.0
879,21494,GE_HU2_U1920,,SP2022_CRIM4010_01,HU4 General Education Requirement-CRIM4010 Capstone ,Exemplary:  Analyze each value thoroughly and give specific examples of significant growth in these values using tools of critical thinking.,3.0
880,21499,GE_HU2_U1920,,SP2022_THEO4900_01,Final Integrative Paper,Exemplary:  Analyze each value thoroughly and give specific examples of significant growth in these values using tools of critical thinking.,3.0
881,21535,GE_HU2_U1920,,SP2022_CRIM4010_01,HU4 General Education Requirement-CRIM4010 Capstone ,Exemplary:  Analyze each value thoroughly and give specific examples of significant growth in these values using tools of critical thinking.,3.0
882,21536,GE_HU2_U1920,,SP2022_CRIM4010_01,HU4 General Education Requirement-CRIM4010 Capstone ,Target:  Explain each of the four values and gives specific examples of growth in these values during their time at NNU.,2.0
883,21582,GE_HU2_U1920,,SP2022_EDUC4950_01,5.3 Capstone Paper,Exemplary:  Analyze each value thoroughly and give specific examples of significant growth in these values using tools of critical thinking.,3.0
884,21582,GE_HU2_U1920,,SP2022_EDUC4950_01,5.3 Capstone Paper,Exemplary:  Analyze each value thoroughly and give specific examples of significant growth in these values using tools of critical thinking.,3.0
885,21603,GE_HU2_U1920,,SP2022_CRIM4010_01,HU4 General Education Requirement-CRIM4010 Capstone ,Exemplary:  Analyze each value thoroughly and give specific examples of significant growth in these values using tools of critical thinking.,3.0
886,21659,GE_HU2_U1920,,SP2022_EDUC4950_01,5.3 Capstone Paper,Exemplary:  Analyze each value thoroughly and give specific examples of significant growth in these values using tools of critical thinking.,3.0
887,21659,GE_HU2_U1920,,SP2022_EDUC4950_01,5.3 Capstone Paper,Exemplary:  Analyze each value thoroughly and give specific examples of significant growth in these values using tools of critical thinking.,3.0
888,21667,GE_HU2_U1920,,SP2022_THEO4900_01,Final Integrative Paper,Target:  Explain each of the four values and gives specific examples of growth in these values during their time at NNU.,2.0
889,21727,GE_HU2_U1920,,SP2022_THEO4900_01,Final Integrative Paper,Exemplary:  Analyze each value thoroughly and give specific examples of significant growth in these values using tools of critical thinking.,3.0
890,21792,GE_HU2_U1920,,SP2022_THEO4900_01,Final Integrative Paper,Target:  Explain each of the four values and gives specific examples of growth in these values during their time at NNU.,2.0
891,21795,GE_HU2_U1920,,SP2022_EDUC4950_01,5.3 Capstone Paper,Exemplary:  Analyze each value thoroughly and give specific examples of significant growth in these values using tools of critical thinking.,3.0
892,21795,GE_HU2_U1920,,SP2022_EDUC4950_01,5.3 Capstone Paper,Exemplary:  Analyze each value thoroughly and give specific examples of significant growth in these values using tools of critical thinking.,3.0
893,21806,GE_HU2_U1920,,SP2022_THEO4900_01,Final Integrative Paper,Target:  Explain each of the four values and gives specific examples of growth in these values during their time at NNU.,2.0
894,22184,GE_HU2_U1920,,SP2022_EDUC4950_01,5.3 Capstone Paper,Exemplary:  Analyze each value thoroughly and give specific examples of significant growth in these values using tools of critical thinking.,3.0
895,22184,GE_HU2_U1920,,SP2022_EDUC4950_01,5.3 Capstone Paper,Exemplary:  Analyze each value thoroughly and give specific examples of significant growth in these values using tools of critical thinking.,3.0
896,25870,GE_HU2_U1920,,SP2022_EDUC4950_01,5.3 Capstone Paper,Target:  Explain each of the four values and gives specific examples of growth in these values during their time at NNU.,2.0
897,25870,GE_HU2_U1920,,SP2022_EDUC4950_01,5.3 Capstone Paper,Target:  Explain each of the four values and gives specific examples of growth in these values during their time at NNU.,2.0
898,27617,GE_HU2_U1920,,SP2022_THEO4900_01,Final Integrative Paper,Exemplary:  Analyze each value thoroughly and give specific examples of significant growth in these values using tools of critical thinking.,3.0
899,27913,GE_HU2_U1920,,SP2022_CRIM4010_01,HU4 General Education Requirement-CRIM4010 Capstone ,Exemplary:  Analyze each value thoroughly and give specific examples of significant growth in these values using tools of critical thinking.,3.0
900,31546,GE_HU2_U1920,,SP2022_HUMN1020_01,NNU Values Paper ,Exemplary:  Analyze each value thoroughly and give specific examples of significant growth in these values using tools of critical thinking.,3.0
901,34435,GE_HU2_U1920,,SP2022_HUMN1020_01,NNU Values Paper ,Target:  Explain each of the four values and gives specific examples of growth in these values during their time at NNU.,2.0
902,34544,GE_HU2_U1920,,SP2022_EDUC4950_01,5.3 Capstone Paper,Target:  Explain each of the four values and gives specific examples of growth in these values during their time at NNU.,2.0
903,34544,GE_HU2_U1920,,SP2022_EDUC4950_01,5.3 Capstone Paper,Target:  Explain each of the four values and gives specific examples of growth in these values during their time at NNU.,2.0
904,34665,GE_HU2_U1920,,SP2022_HUMN1020_01,NNU Values Paper ,Target:  Explain each of the four values and gives specific examples of growth in these values during their time at NNU.,2.0
905,34951,GE_HU2_U1920,,SP2022_EDUC4950_01,5.3 Capstone Paper,Target:  Explain each of the four values and gives specific examples of growth in these values during their time at NNU.,2.0
906,34951,GE_HU2_U1920,,SP2022_EDUC4950_01,5.3 Capstone Paper,Target:  Explain each of the four values and gives specific examples of growth in these values during their time at NNU.,2.0
907,40567,GE_HU2_U1920,,SP2022_HUMN1020_01,NNU Values Paper ,Target:  Explain each of the four values and gives specific examples of growth in these values during their time at NNU.,2.0
908,40603,GE_HU2_U1920,,SP2022_HUMN1020_01,NNU Values Paper ,Exemplary:  Analyze each value thoroughly and give specific examples of significant growth in these values using tools of critical thinking.,3.0
909,41149,GE_HU2_U1920,,SP2022_CRIM4010_01,HU4 General Education Requirement-CRIM4010 Capstone ,Exemplary:  Analyze each value thoroughly and give specific examples of significant growth in these values using tools of critical thinking.,3.0
910,41202,GE_HU2_U1920,,SP2022_HUMN1020_01,NNU Values Paper ,Target:  Explain each of the four values and gives specific examples of growth in these values during their time at NNU.,2.0
911,41212,GE_HU2_U1920,,SP2022_HUMN1020_01,NNU Values Paper ,Target:  Explain each of the four values and gives specific examples of growth in these values during their time at NNU.,2.0
912,45539,GE_HU2_U1920,,SP2022_HUMN1020_01,NNU Values Paper ,Exemplary:  Analyze each value thoroughly and give specific examples of significant growth in these values using tools of critical thinking.,3.0
913,45770,GE_HU2_U1920,,SP2022_HUMN1020_01,NNU Values Paper ,Target:  Explain each of the four values and gives specific examples of growth in these values during their time at NNU.,2.0
914,45946,GE_HU2_U1920,,SP2022_HUMN1020_01,NNU Values Paper ,Target:  Explain each of the four values and gives specific examples of growth in these values during their time at NNU.,2.0
915,45948,GE_HU2_U1920,,SP2022_HUMN1020_01,NNU Values Paper ,Target:  Explain each of the four values and gives specific examples of growth in these values during their time at NNU.,2.0
916,45980,GE_HU2_U1920,,SP2022_HUMN1020_01,NNU Values Paper ,Target:  Explain each of the four values and gives specific examples of growth in these values during their time at NNU.,2.0
917,45995,GE_HU2_U1920,,SP2022_HUMN1020_01,NNU Values Paper ,Exemplary:  Analyze each value thoroughly and give specific examples of significant growth in these values using tools of critical thinking.,3.0
918,20629,GE_HU3_U1920,,SP2022_CLTA1550_01,7-Page Reflection on Cross Cultural Learning Due at 11:59PM ,Minimum:  Compare and contrast their own culture with another culture.,1.0
919,21786,GE_HU3_U1920,,SP2022_CLTA1550_01,7-Page Reflection on Cross Cultural Learning Due at 11:59PM ,Minimum:  Compare and contrast their own culture with another culture.,1.0
920,24034,GE_HU3_U1920,,SP2022_CLTA1550_01,7-Page Reflection on Cross Cultural Learning Due at 11:59PM ,"Target:  Demonstrate cultural competence by observing, contrasting, comparing, and understanding different cultures.",2.0
921,24751,GE_HU3_U1920,,SP2022_CLTA1550_01,7-Page Reflection on Cross Cultural Learning Due at 11:59PM ,"Target:  Demonstrate cultural competence by observing, contrasting, comparing, and understanding different cultures.",2.0
922,27301,GE_HU3_U1920,,SP2022_CLTA1550_01,7-Page Reflection on Cross Cultural Learning Due at 11:59PM ,Exemplary:  Initiate interactions with individuals from diverse cultures and interpret intercultural experience through own and other worldviews.,3.0
923,27317,GE_HU3_U1920,,SP2022_CLTA1550_01,7-Page Reflection on Cross Cultural Learning Due at 11:59PM ,Outcome Not Met,0.0
924,27330,GE_HU3_U1920,,SP2022_CLTA1550_01,7-Page Reflection on Cross Cultural Learning Due at 11:59PM ,Minimum:  Compare and contrast their own culture with another culture.,1.0
925,27397,GE_HU3_U1920,,SP2022_CLTA1550_01,7-Page Reflection on Cross Cultural Learning Due at 11:59PM ,"Target:  Demonstrate cultural competence by observing, contrasting, comparing, and understanding different cultures.",2.0
926,27476,GE_HU3_U1920,,SP2022_CLTA1550_01,7-Page Reflection on Cross Cultural Learning Due at 11:59PM ,"Target:  Demonstrate cultural competence by observing, contrasting, comparing, and understanding different cultures.",2.0
927,27574,GE_HU3_U1920,,SP2022_CLTA1550_01,7-Page Reflection on Cross Cultural Learning Due at 11:59PM ,"Target:  Demonstrate cultural competence by observing, contrasting, comparing, and understanding different cultures.",2.0
928,27593,GE_HU3_U1920,,SP2022_CLTA1550_01,7-Page Reflection on Cross Cultural Learning Due at 11:59PM ,"Target:  Demonstrate cultural competence by observing, contrasting, comparing, and understanding different cultures.",2.0
929,28247,GE_HU3_U1920,,SP2022_CLTA1550_01,7-Page Reflection on Cross Cultural Learning Due at 11:59PM ,,
930,29520,GE_HU3_U1920,,SP2022_CLTA1550_01,7-Page Reflection on Cross Cultural Learning Due at 11:59PM ,"Target:  Demonstrate cultural competence by observing, contrasting, comparing, and understanding different cultures.",2.0
931,29661,GE_HU3_U1920,,SP2022_CLTA1550_01,7-Page Reflection on Cross Cultural Learning Due at 11:59PM ,Minimum:  Compare and contrast their own culture with another culture.,1.0
932,30032,GE_HU3_U1920,,SP2022_CLTA1550_01,7-Page Reflection on Cross Cultural Learning Due at 11:59PM ,Exemplary:  Initiate interactions with individuals from diverse cultures and interpret intercultural experience through own and other worldviews.,3.0
933,31656,GE_HU3_U1920,,SP2022_CLTA1550_01,7-Page Reflection on Cross Cultural Learning Due at 11:59PM ,"Target:  Demonstrate cultural competence by observing, contrasting, comparing, and understanding different cultures.",2.0
934,34578,GE_HU3_U1920,,SP2022_CLTA1550_01,7-Page Reflection on Cross Cultural Learning Due at 11:59PM ,"Target:  Demonstrate cultural competence by observing, contrasting, comparing, and understanding different cultures.",2.0
935,34637,GE_HU3_U1920,,SP2022_CLTA1550_01,7-Page Reflection on Cross Cultural Learning Due at 11:59PM ,"Target:  Demonstrate cultural competence by observing, contrasting, comparing, and understanding different cultures.",2.0
936,34996,GE_HU3_U1920,,SP2022_CLTA1550_01,7-Page Reflection on Cross Cultural Learning Due at 11:59PM ,"Target:  Demonstrate cultural competence by observing, contrasting, comparing, and understanding different cultures.",2.0
